latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
40.6375,-74.22231,300.6,0.6,0.71,2019-08-10,05:48,N,nominal,1.0NRT,289.2,2.4,N
40.6338,-74.22287,302.7,0.6,0.7,2019-08-10,05:48,N,nominal,1.0NRT,289.4,1.9,N
40.47887,-74.32373,307.1,0.61,0.71,2019-08-10,05:48,N,nominal,1.0NRT,288,0.8,N
39.58834,-75.64015,299.4,0.7,0.75,2019-08-10,05:48,N,nominal,1.0NRT,288.3,2.1,N
18.9953,-70.37515,298.9,0.44,0.46,2019-08-10,05:54,N,nominal,1.0NRT,273.2,1.1,N
18.92733,-70.35081,295,0.44,0.46,2019-08-10,05:54,N,nominal,1.0NRT,261.8,0.6,N
18.92471,-70.35332,297.4,0.44,0.46,2019-08-10,05:54,N,nominal,1.0NRT,262,0.8,N
40.92495,-87.34449,301.7,0.45,0.39,2019-08-10,07:24,N,nominal,1.0NRT,285,1.7,N
40.40638,-83.96709,295.7,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,285.6,0.3,N
40.73328,-86.43222,310.2,0.42,0.38,2019-08-10,07:24,N,nominal,1.0NRT,288.1,1,N
39.07786,-79.69344,295.4,0.48,0.4,2019-08-10,07:24,N,nominal,1.0NRT,282.6,0.7,N
39.36536,-81.52677,299,0.41,0.37,2019-08-10,07:24,N,nominal,1.0NRT,288.9,1.3,N
40.9137,-82.38075,321.2,0.39,0.36,2019-08-10,07:24,N,nominal,1.0NRT,285.1,2.3,N
40.75199,-81.43983,310.4,0.4,0.37,2019-08-10,07:24,N,nominal,1.0NRT,282.8,1.7,N
40.39566,-79.85831,299.7,0.45,0.39,2019-08-10,07:24,N,nominal,1.0NRT,283.1,1,N
45.28039,-66.01112,301,0.47,0.64,2019-08-10,07:24,N,nominal,1.0NRT,286.3,1.6,N
45.27716,-66.01237,303.7,0.47,0.64,2019-08-10,07:24,N,nominal,1.0NRT,285.4,2.2,N
46.57241,-80.79956,300.5,0.39,0.36,2019-08-10,07:24,N,nominal,1.0NRT,279.3,0.8,N
46.48682,-81.02965,301.2,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,283.4,0.3,N
46.52494,-84.37008,306.8,0.42,0.37,2019-08-10,07:24,N,nominal,1.0NRT,286.7,1.2,N
46.52223,-84.37644,315,0.42,0.37,2019-08-10,07:24,N,nominal,1.0NRT,288,1.8,N
46.52153,-84.37103,305.4,0.42,0.37,2019-08-10,07:24,N,nominal,1.0NRT,285.8,1.2,N
46.51881,-84.37739,309.7,0.42,0.37,2019-08-10,07:24,N,nominal,1.0NRT,286,1.5,N
46.5175,-84.39455,328.8,0.42,0.37,2019-08-10,07:24,N,nominal,1.0NRT,285.6,2.5,N
46.51408,-84.3955,329.8,0.42,0.37,2019-08-10,07:24,N,nominal,1.0NRT,285.2,4,N
46.73114,-92.07718,308.9,0.56,0.51,2019-08-10,07:24,N,nominal,1.0NRT,284.9,2.3,N
44.87574,-79.33781,297.9,0.41,0.37,2019-08-10,07:24,N,nominal,1.0NRT,285.1,0.3,N
45.07155,-83.40311,311.7,0.39,0.36,2019-08-10,07:24,N,nominal,1.0NRT,288,1.7,N
45.31623,-85.30194,304.9,0.43,0.38,2019-08-10,07:24,N,nominal,1.0NRT,289.1,0.9,N
43.86632,-79.50146,302.8,0.42,0.38,2019-08-10,07:24,N,nominal,1.0NRT,284.1,0.4,N
42.49819,-73.81731,297.2,0.49,0.49,2019-08-10,07:24,N,nominal,1.0NRT,286.1,0.5,N
42.13637,-72.5693,312.4,0.58,0.52,2019-08-10,07:24,N,nominal,1.0NRT,285.5,2.2,N
42.13717,-72.56799,308.9,0.58,0.52,2019-08-10,07:24,N,nominal,1.0NRT,285.4,1.8,N
42.9533,-76.57091,298.8,0.54,0.42,2019-08-10,07:24,N,nominal,1.0NRT,285.9,0.8,N
42.95276,-76.57111,299.4,0.54,0.42,2019-08-10,07:24,N,nominal,1.0NRT,286.2,0.6,N
43.08151,-77.37963,296.6,0.5,0.41,2019-08-10,07:24,N,nominal,1.0NRT,285.8,0.5,N
43.49071,-79.62696,300.6,0.42,0.38,2019-08-10,07:24,N,nominal,1.0NRT,285.9,1,N
44.52489,-88.01281,300.5,0.52,0.42,2019-08-10,07:24,N,nominal,1.0NRT,289.3,0.9,N
43.27343,-79.79785,330.4,0.42,0.37,2019-08-10,07:24,N,nominal,1.0NRT,291.4,6.8,N
43.27903,-79.82816,308,0.42,0.37,2019-08-10,07:24,N,nominal,1.0NRT,288.2,1.7,N
43.27436,-79.80291,303.9,0.42,0.37,2019-08-10,07:24,N,nominal,1.0NRT,288.4,6.8,N
43.27249,-79.79279,305.8,0.42,0.37,2019-08-10,07:24,N,nominal,1.0NRT,288.9,4.8,N
43.27099,-79.80408,318.2,0.42,0.37,2019-08-10,07:24,N,nominal,1.0NRT,290.2,3,N
43.26761,-79.80525,339.9,0.42,0.37,2019-08-10,07:24,N,nominal,1.0NRT,292.1,3,N
43.26937,-79.80608,338.5,0.42,0.37,2019-08-10,07:24,N,nominal,1.0NRT,294.8,3.4,N
43.266,-79.80725,308.1,0.42,0.37,2019-08-10,07:24,N,nominal,1.0NRT,289,3.4,N
43.26262,-79.8084,329.7,0.42,0.37,2019-08-10,07:24,N,nominal,1.0NRT,292,3.9,N
43.29126,-79.98628,306.7,0.41,0.37,2019-08-10,07:24,N,nominal,1.0NRT,287.2,1.3,N
43.1229,-79.17191,301.2,0.44,0.38,2019-08-10,07:24,N,nominal,1.0NRT,285.9,0.5,N
43.11946,-79.17313,299.9,0.44,0.38,2019-08-10,07:24,N,nominal,1.0NRT,285.9,0.5,N
43.04865,-79.187,300.2,0.44,0.38,2019-08-10,07:24,N,nominal,1.0NRT,285.3,0.4,N
44.16674,-87.70525,297.1,0.5,0.41,2019-08-10,07:24,N,nominal,1.0NRT,286.8,0.8,N
43.10188,-80.89711,296.4,0.4,0.37,2019-08-10,07:24,N,nominal,1.0NRT,284.9,0.7,N
43.07029,-80.85638,299.1,0.4,0.37,2019-08-10,07:24,N,nominal,1.0NRT,285.7,1.2,N
42.81121,-80.09748,306.1,0.41,0.37,2019-08-10,07:24,N,nominal,1.0NRT,286.6,1.4,N
42.80783,-80.0986,319.7,0.41,0.37,2019-08-10,07:24,N,nominal,1.0NRT,287.8,1.4,N
42.80692,-80.09361,299.3,0.42,0.37,2019-08-10,07:24,N,nominal,1.0NRT,287.3,0.7,N
42.80446,-80.09974,322.3,0.41,0.37,2019-08-10,07:24,N,nominal,1.0NRT,287.6,1.8,N
42.80355,-80.09475,301,0.42,0.37,2019-08-10,07:24,N,nominal,1.0NRT,287.8,0.6,N
42.802,-80.10585,309,0.41,0.37,2019-08-10,07:24,N,nominal,1.0NRT,286.7,1.8,N
42.80109,-80.10087,317.9,0.41,0.37,2019-08-10,07:24,N,nominal,1.0NRT,287.7,1.8,N
42.80017,-80.09588,297.1,0.42,0.37,2019-08-10,07:24,N,nominal,1.0NRT,286.9,0.6,N
42.96639,-81.87067,308.8,0.39,0.36,2019-08-10,07:24,N,nominal,1.0NRT,284.8,0.7,N
42.8162,-81.32669,304,0.39,0.36,2019-08-10,07:24,N,nominal,1.0NRT,284.3,0.8,N
42.94943,-82.41756,301.2,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,290,1.3,N
43.18635,-84.84141,307.3,0.4,0.37,2019-08-10,07:24,N,nominal,1.0NRT,263.6,0.5,N
41.43309,-75.59401,296.8,0.43,0.46,2019-08-10,07:24,N,nominal,1.0NRT,284.2,0.3,N
41.42794,-75.59097,295.9,0.43,0.46,2019-08-10,07:24,N,nominal,1.0NRT,285.3,0.3,N
41.39387,-75.73594,308.6,0.42,0.46,2019-08-10,07:24,N,nominal,1.0NRT,285.7,1.2,N
42.31284,-82.04873,296.1,0.39,0.36,2019-08-10,07:24,N,nominal,1.0NRT,285.1,0.3,N
40.63677,-74.2243,306.2,0.52,0.5,2019-08-10,07:24,N,nominal,1.0NRT,291.8,1.6,N
40.6353,-74.21831,304.7,0.52,0.5,2019-08-10,07:24,N,nominal,1.0NRT,291.2,1.3,N
40.63712,-74.2243,304.1,0.52,0.5,2019-08-10,07:24,N,nominal,1.0NRT,291.8,1.7,N
40.63567,-74.21828,304,0.52,0.5,2019-08-10,07:24,N,nominal,1.0NRT,291.3,1.7,N
42.30635,-83.15692,297.7,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,284,0.5,N
42.30421,-83.15939,298.4,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,285.6,0.6,N
42.30349,-83.15477,298.9,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,286,0.6,N
42.30021,-83.15569,311,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,286.8,0.6,N
42.2991,-83.17049,304.2,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,283.5,0.5,N
42.29693,-83.15662,310.5,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,287.3,1.2,N
42.29582,-83.17142,300.3,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,286.1,0.5,N
42.29438,-83.16218,309.6,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,285.9,1.2,N
42.2911,-83.16311,329.3,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,286.7,1.8,N
42.28316,-83.1123,308.4,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,284.8,1,N
42.28244,-83.10768,300.5,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,286.5,0.7,N
42.27916,-83.10861,299.3,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,287,0.7,N
40.80825,-75.58707,299.8,0.44,0.46,2019-08-10,07:24,N,nominal,1.0NRT,286.9,0.4,N
42.25511,-83.12992,330.9,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,287.8,3.3,N
40.72926,-75.30424,298.2,0.46,0.47,2019-08-10,07:24,N,nominal,1.0NRT,287.4,0.9,N
42.24272,-83.13826,335,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,290.4,4.4,N
40.48133,-74.32302,325.5,0.52,0.5,2019-08-10,07:24,N,nominal,1.0NRT,288.7,2.9,N
40.71421,-75.39711,303.8,0.46,0.47,2019-08-10,07:24,N,nominal,1.0NRT,288.1,0.7,N
40.68726,-75.50638,299.6,0.45,0.47,2019-08-10,07:24,N,nominal,1.0NRT,287.5,0.7,N
40.62303,-75.30789,298.1,0.46,0.47,2019-08-10,07:24,N,nominal,1.0NRT,286.8,0.4,N
40.89124,-77.70893,317.8,0.53,0.42,2019-08-10,07:24,N,nominal,1.0NRT,287.9,2.5,N
41.47183,-81.66174,328.2,0.4,0.37,2019-08-10,07:24,N,nominal,1.0NRT,285.4,1.8,N
41.47264,-81.6664,305.8,0.4,0.37,2019-08-10,07:24,N,nominal,1.0NRT,286.7,1.8,N
41.46351,-81.6741,339.6,0.4,0.37,2019-08-10,07:24,N,nominal,1.0NRT,291.7,4,N
41.46019,-81.67512,309.9,0.4,0.37,2019-08-10,07:24,N,nominal,1.0NRT,287.6,2.4,N
41.45689,-81.67612,332.7,0.4,0.37,2019-08-10,07:24,N,nominal,1.0NRT,288.4,2.4,N
41.45358,-81.67713,319.6,0.4,0.37,2019-08-10,07:24,N,nominal,1.0NRT,288.2,1.5,N
41.45027,-81.67814,314,0.4,0.37,2019-08-10,07:24,N,nominal,1.0NRT,288.3,1.5,N
41.67649,-83.4537,301,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,290.4,1,N
40.03147,-75.07826,303.3,0.49,0.49,2019-08-10,07:24,N,nominal,1.0NRT,289.2,0.6,N
41.20696,-80.81792,296.7,0.41,0.37,2019-08-10,07:24,N,nominal,1.0NRT,281.8,0.3,N
41.63225,-83.49935,301.5,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,289.8,1.1,N
41.46836,-83.36658,332,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,289.1,3.4,N
41.46618,-83.36904,307,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,284.6,1.2,N
41.46547,-83.36449,307.8,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,285.8,1.1,N
41.56838,-84.05657,296.3,0.39,0.36,2019-08-10,07:24,N,nominal,1.0NRT,278.6,0.3,N
41.56699,-84.04736,318.1,0.39,0.36,2019-08-10,07:24,N,nominal,1.0NRT,281.4,2,N
41.5663,-84.04276,300.6,0.39,0.36,2019-08-10,07:24,N,nominal,1.0NRT,280.9,0.9,N
41.45891,-83.3663,328.5,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,287.3,2.5,N
40.8443,-79.92464,295,0.44,0.38,2019-08-10,07:24,N,nominal,1.0NRT,275.9,0.5,N
40.79402,-79.69869,295.5,0.45,0.39,2019-08-10,07:24,N,nominal,1.0NRT,276.9,0.5,N
40.8314,-79.93433,302.4,0.44,0.38,2019-08-10,07:24,N,nominal,1.0NRT,273.3,0.5,N
39.9618,-76.59872,302.7,0.42,0.45,2019-08-10,07:24,N,nominal,1.0NRT,286.9,0.6,N
41.22594,-83.21013,306.1,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,279.7,0.9,N
41.22523,-83.20559,305.1,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,278.6,0.9,N
41.22305,-83.20811,324.3,0.38,0.36,2019-08-10,07:24,N,nominal,1.0NRT,281.2,2.4,N
39.96375,-76.59444,308.3,0.42,0.45,2019-08-10,07:24,N,nominal,1.0NRT,286.6,0.7,N
41.36918,-84.91563,298.1,0.39,0.37,2019-08-10,07:24,N,nominal,1.0NRT,281,0.6,N
41.36652,-84.92117,318.9,0.39,0.37,2019-08-10,07:24,N,nominal,1.0NRT,281.7,2.1,N
40.77956,-81.39651,296.9,0.4,0.37,2019-08-10,07:24,N,nominal,1.0NRT,276.9,0.5,N
39.58576,-75.63346,303,0.47,0.48,2019-08-10,07:24,N,nominal,1.0NRT,292.9,1.7,N
40.917,-82.37979,329.2,0.39,0.36,2019-08-10,07:24,N,nominal,1.0NRT,285.8,2.3,N
40.39468,-79.85313,300,0.45,0.39,2019-08-10,07:24,N,nominal,1.0NRT,282.4,0.9,N
40.39118,-79.85425,343.7,0.45,0.39,2019-08-10,07:24,N,nominal,1.0NRT,284.7,5.5,N
40.39217,-79.85946,308,0.45,0.39,2019-08-10,07:24,N,nominal,1.0NRT,284.3,3.4,N
40.04119,-78.34493,321.4,0.52,0.41,2019-08-10,07:24,N,nominal,1.0NRT,285.1,2.3,N
40.03747,-78.34625,299.2,0.52,0.41,2019-08-10,07:24,N,nominal,1.0NRT,284.2,0.7,N
40.30424,-79.87873,316.9,0.45,0.39,2019-08-10,07:24,N,nominal,1.0NRT,289.9,2.3,N
40.34375,-79.89761,312.5,0.45,0.39,2019-08-10,07:24,N,nominal,1.0NRT,283.7,1.3,N
40.30326,-79.87354,315.6,0.45,0.39,2019-08-10,07:24,N,nominal,1.0NRT,289.3,2.3,N
41.12094,-85.35291,328.6,0.4,0.37,2019-08-10,07:24,N,nominal,1.0NRT,289.4,3,N
41.11758,-85.35373,328.2,0.4,0.37,2019-08-10,07:24,N,nominal,1.0NRT,286,3,N
40.16278,-79.88766,300.6,0.45,0.39,2019-08-10,07:24,N,nominal,1.0NRT,289.7,1.2,N
40.14532,-79.85487,298.2,0.45,0.39,2019-08-10,07:24,N,nominal,1.0NRT,285.7,0.4,N
39.56051,-77.16978,310.5,0.4,0.44,2019-08-10,07:24,N,nominal,1.0NRT,290,0.8,N
36.18828,-84.99365,298.9,0.38,0.36,2019-08-10,07:30,N,nominal,1.0NRT,282,0.5,N
34.95842,-78.53649,304.9,0.42,0.45,2019-08-10,07:30,N,nominal,1.0NRT,292.8,0.8,N
34.95745,-78.53193,303.2,0.42,0.45,2019-08-10,07:30,N,nominal,1.0NRT,292.5,0.4,N
35.97945,-83.95511,324.3,0.39,0.36,2019-08-10,07:30,N,nominal,1.0NRT,292.4,3.3,N
35.98017,-83.9594,306.7,0.39,0.36,2019-08-10,07:30,N,nominal,1.0NRT,289.7,1.7,N
35.34306,-80.82537,311.5,0.49,0.4,2019-08-10,07:30,N,nominal,1.0NRT,294.3,1.3,N
35.33942,-80.82644,326.5,0.49,0.4,2019-08-10,07:30,N,nominal,1.0NRT,294.6,3.2,N
34.59033,-77.54494,310,0.49,0.48,2019-08-10,07:30,N,nominal,1.0NRT,294.4,1.5,N
35.29189,-81.77338,301.2,0.45,0.39,2019-08-10,07:30,N,nominal,1.0NRT,290.5,0.5,N
36.4236,-90.89001,302.2,0.57,0.43,2019-08-10,07:30,N,nominal,1.0NRT,290.7,0.7,N
36.3205,-91.94341,300.8,0.43,0.46,2019-08-10,07:30,N,nominal,1.0NRT,289.4,0.3,N
34.33317,-79.58495,314.2,0.39,0.44,2019-08-10,07:30,N,nominal,1.0NRT,293.5,1.4,N
34.33231,-79.58083,307.2,0.39,0.44,2019-08-10,07:30,N,nominal,1.0NRT,293.8,1.2,N
35.94389,-89.71497,307.2,0.5,0.41,2019-08-10,07:30,N,nominal,1.0NRT,291.7,1.5,N
35.94016,-89.71564,308.9,0.5,0.41,2019-08-10,07:30,N,nominal,1.0NRT,291.9,1.5,N
35.93642,-89.71632,302.6,0.5,0.41,2019-08-10,07:30,N,nominal,1.0NRT,291.3,1.3,N
34.15023,-79.56199,312.5,0.39,0.44,2019-08-10,07:30,N,nominal,1.0NRT,295.3,1.7,N
35.93434,-91.50249,308.9,0.4,0.44,2019-08-10,07:30,N,nominal,1.0NRT,290.5,0.7,N
35.23954,-86.37433,316.1,0.39,0.36,2019-08-10,07:30,N,nominal,1.0NRT,290.6,0.8,N
35.64154,-89.94264,304.9,0.5,0.41,2019-08-10,07:30,N,nominal,1.0NRT,290.5,1.5,N
35.79444,-91.74828,302.7,0.41,0.45,2019-08-10,07:30,N,nominal,1.0NRT,286.4,0.9,N
35.79398,-91.74366,302.8,0.41,0.45,2019-08-10,07:30,N,nominal,1.0NRT,286.1,0.8,N
35.00276,-87.32372,328,0.4,0.37,2019-08-10,07:30,N,nominal,1.0NRT,290.2,2.5,N
35.96009,-101.82222,324.8,0.75,0.77,2019-08-10,07:30,N,nominal,1.0NRT,238.9,8.4,N
34.64181,-87.0918,309.2,0.4,0.37,2019-08-10,07:30,N,nominal,1.0NRT,291.2,0.9,N
34.63721,-87.08385,332.3,0.4,0.37,2019-08-10,07:30,N,nominal,1.0NRT,291.5,6.5,N
34.63846,-87.09249,309.5,0.4,0.37,2019-08-10,07:30,N,nominal,1.0NRT,290.4,0.9,N
34.80331,-88.32585,307,0.43,0.38,2019-08-10,07:30,N,nominal,1.0NRT,290.7,0.9,N
34.80268,-88.3212,303.4,0.43,0.38,2019-08-10,07:30,N,nominal,1.0NRT,290.7,0.9,N
34.24057,-84.79707,314.8,0.39,0.36,2019-08-10,07:30,N,nominal,1.0NRT,292.1,2.1,N
34.92782,-90.42586,321.5,0.52,0.42,2019-08-10,07:30,N,nominal,1.0NRT,288.7,2.3,N
34.924,-90.42651,307.2,0.52,0.42,2019-08-10,07:30,N,nominal,1.0NRT,288.6,1.2,N
33.01587,-79.88292,312.6,0.39,0.44,2019-08-10,07:30,N,nominal,1.0NRT,295.3,4.3,N
33.0119,-79.88408,337.9,0.39,0.44,2019-08-10,07:30,N,nominal,1.0NRT,296,4.3,N
33.01276,-79.88822,311.7,0.39,0.44,2019-08-10,07:30,N,nominal,1.0NRT,295.2,7.2,N
33.00792,-79.88525,307.6,0.39,0.44,2019-08-10,07:30,N,nominal,1.0NRT,296.4,2.5,N
33.00223,-79.87811,309.2,0.39,0.44,2019-08-10,07:30,N,nominal,1.0NRT,295.5,1.8,N
34.89505,-96.66896,321.7,0.38,0.59,2019-08-10,07:30,N,nominal,1.0NRT,289,1.7,N
34.89424,-96.67124,320.5,0.38,0.59,2019-08-10,07:30,N,nominal,1.0NRT,289.3,2.1,N
34.89396,-96.66702,304.5,0.38,0.59,2019-08-10,07:30,N,nominal,1.0NRT,289.1,1.1,N
33.58365,-86.78029,307,0.39,0.36,2019-08-10,07:30,N,nominal,1.0NRT,290.4,0.8,N
33.58033,-86.781,307.8,0.39,0.36,2019-08-10,07:30,N,nominal,1.0NRT,290,0.9,N
33.56623,-86.80122,307.5,0.39,0.36,2019-08-10,07:30,N,nominal,1.0NRT,289,0.8,N
33.53226,-86.75677,330.7,0.39,0.36,2019-08-10,07:30,N,nominal,1.0NRT,288.4,2.6,N
32.46302,-81.36172,312.5,0.51,0.41,2019-08-10,07:30,N,nominal,1.0NRT,294,1.4,N
33.22282,-86.81387,302.7,0.39,0.36,2019-08-10,07:30,N,nominal,1.0NRT,287.3,0.4,N
33.21911,-86.78896,308.4,0.39,0.36,2019-08-10,07:30,N,nominal,1.0NRT,288.2,1,N
33.21951,-86.81458,304.6,0.39,0.36,2019-08-10,07:30,N,nominal,1.0NRT,286.8,0.9,N
33.2158,-86.78967,309,0.39,0.36,2019-08-10,07:30,N,nominal,1.0NRT,288,1.2,N
33.10521,-86.79882,297.1,0.39,0.36,2019-08-10,07:30,N,nominal,1.0NRT,268.3,0.4,N
33.09258,-86.80579,304.6,0.39,0.36,2019-08-10,07:30,N,nominal,1.0NRT,268.2,0.9,N
33.09018,-86.80453,299.4,0.39,0.36,2019-08-10,07:30,N,nominal,1.0NRT,263.3,0.5,N
32.48309,-83.2262,304.4,0.43,0.38,2019-08-10,07:30,N,nominal,1.0NRT,291.2,0.7,N
33.68332,-95.98766,301.5,0.34,0.56,2019-08-10,07:30,N,nominal,1.0NRT,280.8,1.3,N
33.68283,-95.98952,310.6,0.34,0.56,2019-08-10,07:30,N,nominal,1.0NRT,283.2,1.2,N
32.83474,-91.45071,306.3,0.55,0.43,2019-08-10,07:30,N,nominal,1.0NRT,282,0.9,N
32.83608,-91.45078,306.6,0.55,0.43,2019-08-10,07:30,N,nominal,1.0NRT,282.4,1.5,N
32.47037,-94.04008,307.3,0.5,0.49,2019-08-10,07:30,N,nominal,1.0NRT,285.6,1,N
32.47052,-94.04195,308.9,0.5,0.49,2019-08-10,07:30,N,nominal,1.0NRT,285.5,1,N
32.46315,-97.02338,306.5,0.38,0.58,2019-08-10,07:30,N,nominal,1.0NRT,293,1,N
32.45858,-97.03638,320.6,0.38,0.58,2019-08-10,07:30,N,nominal,1.0NRT,294.1,2.3,N
32.45342,-97.04105,306.2,0.38,0.58,2019-08-10,07:30,N,nominal,1.0NRT,292.8,1,N
32.48901,-98.87927,323.7,0.48,0.65,2019-08-10,07:30,N,nominal,1.0NRT,290.2,1.5,N
32.48763,-98.88022,325.2,0.48,0.65,2019-08-10,07:30,N,nominal,1.0NRT,290.4,2,N
31.47326,-89.54326,297.6,0.44,0.38,2019-08-10,07:30,N,nominal,1.0NRT,272.4,0.4,N
32.24421,-97.55073,309.2,0.4,0.6,2019-08-10,07:30,N,nominal,1.0NRT,292.3,2.2,N
31.14983,-87.98798,305.8,0.4,0.37,2019-08-10,07:30,N,nominal,1.0NRT,265.4,0.8,N
31.14923,-87.98384,297.3,0.4,0.37,2019-08-10,07:30,N,nominal,1.0NRT,267.2,0.8,N
31.10976,-88.07514,304,0.4,0.37,2019-08-10,07:30,N,nominal,1.0NRT,268,0.9,N
32.21457,-101.93497,331.6,0.72,0.76,2019-08-10,07:30,N,nominal,1.0NRT,291.5,4.5,N
32.2148,-101.94302,317,0.72,0.76,2019-08-10,07:30,N,nominal,1.0NRT,291.1,5.2,N
32.20749,-101.93548,321.2,0.72,0.76,2019-08-10,07:30,N,nominal,1.0NRT,290.7,4.5,N
32.20771,-101.94351,305,0.72,0.76,2019-08-10,07:30,N,nominal,1.0NRT,290.6,5.2,N
29.95215,-81.95821,309.9,0.53,0.42,2019-08-10,07:30,N,nominal,1.0NRT,285.9,1.2,N
32.21083,-101.94145,341.4,0.72,0.76,2019-08-10,07:30,N,nominal,1.0NRT,291.6,7.2,N
32.21056,-101.93344,327.5,0.72,0.76,2019-08-10,07:30,N,nominal,1.0NRT,291.4,7.2,N
30.94063,-88.01316,308.8,0.4,0.37,2019-08-10,07:30,N,nominal,1.0NRT,264.7,0.9,N
32.15388,-101.93707,316.8,0.72,0.76,2019-08-10,07:30,N,nominal,1.0NRT,290.5,3.5,N
32.15363,-101.92906,306.2,0.72,0.76,2019-08-10,07:30,N,nominal,1.0NRT,290.2,1.9,N
32.04891,-100.6891,316.1,0.61,0.71,2019-08-10,07:30,N,nominal,1.0NRT,291.6,1.7,N
32.15032,-101.93343,314.1,0.72,0.76,2019-08-10,07:30,N,nominal,1.0NRT,290.5,1.9,N
32.0454,-100.68703,310.6,0.61,0.71,2019-08-10,07:30,N,nominal,1.0NRT,291.4,1,N
31.70714,-97.59143,309.9,0.4,0.6,2019-08-10,07:30,N,nominal,1.0NRT,293.3,1.4,N
31.86143,-101.79917,313.2,0.7,0.75,2019-08-10,07:30,N,nominal,1.0NRT,293.7,3.2,N
31.79964,-102.08676,321.1,0.73,0.76,2019-08-10,07:30,N,nominal,1.0NRT,292.3,2.7,N
31.79987,-102.09464,307.2,0.73,0.76,2019-08-10,07:30,N,nominal,1.0NRT,291.8,2.7,N
31.84396,-102.02634,305.6,0.73,0.76,2019-08-10,07:30,N,nominal,1.0NRT,292.7,1.3,N
31.80355,-102.09238,310.4,0.73,0.76,2019-08-10,07:30,N,nominal,1.0NRT,292.1,2.6,N
31.79642,-102.09273,314.5,0.73,0.76,2019-08-10,07:30,N,nominal,1.0NRT,291.7,2.6,N
31.79616,-102.08483,306,0.73,0.76,2019-08-10,07:30,N,nominal,1.0NRT,292,3.7,N
31.7505,-101.78793,305.9,0.7,0.75,2019-08-10,07:30,N,nominal,1.0NRT,293,1.2,N
31.75023,-101.78016,305,0.7,0.75,2019-08-10,07:30,N,nominal,1.0NRT,292.9,1.2,N
31.48264,-97.24133,307.3,0.38,0.59,2019-08-10,07:30,N,nominal,1.0NRT,293.8,0.7,N
31.70409,-101.87584,324.1,0.71,0.75,2019-08-10,07:30,N,nominal,1.0NRT,292.9,3.3,N
30.87096,-90.97144,306.3,0.5,0.41,2019-08-10,07:30,N,nominal,1.0NRT,279.9,1.2,N
31.68485,-101.93988,318.1,0.72,0.75,2019-08-10,07:30,N,nominal,1.0NRT,293,2.5,N
31.69985,-101.87226,326.6,0.71,0.75,2019-08-10,07:30,N,nominal,1.0NRT,292.7,3.2,N
31.34988,-96.17093,311.8,0.33,0.55,2019-08-10,07:30,N,nominal,1.0NRT,292.4,1.8,N
31.68096,-101.93613,305.7,0.72,0.75,2019-08-10,07:30,N,nominal,1.0NRT,292.7,1.3,N
31.64676,-101.76701,307.3,0.7,0.75,2019-08-10,07:30,N,nominal,1.0NRT,292.8,3.5,N
31.63976,-101.76743,339.9,0.7,0.75,2019-08-10,07:30,N,nominal,1.0NRT,292.5,3.5,N
31.58075,-101.67953,302.3,0.69,0.74,2019-08-10,07:30,N,nominal,1.0NRT,292,1.9,N
31.57673,-101.55919,304.2,0.68,0.74,2019-08-10,07:30,N,nominal,1.0NRT,292.4,0.9,N
31.5698,-101.55968,310.6,0.68,0.74,2019-08-10,07:30,N,nominal,1.0NRT,292.6,1.5,N
31.58192,-101.67809,313.5,0.69,0.74,2019-08-10,07:30,N,nominal,1.0NRT,292.6,1.7,N
31.5703,-101.55839,309.4,0.68,0.74,2019-08-10,07:30,N,nominal,1.0NRT,292.7,2,N
30.34303,-88.48685,307.9,0.4,0.37,2019-08-10,07:30,N,nominal,1.0NRT,287.4,1.5,N
31.47,-101.46852,302.3,0.67,0.74,2019-08-10,07:30,N,nominal,1.0NRT,291.8,0.5,N
